,id,tip_ponude,tip_nekretnine,broj_soba,spratnost,sprat,povrsina_placa,grejanje,grad,lokacija,mikrolokacija,kvadratura,parking,uknjizenost,terasa,lift,tip_objekta,cena,x_pos,y_pos,udaljenost_od_centra,tip_objekta_klasa
9476,85079,Prodaja,Stan,3,6,3,0,CG,Beograd,Opština Stari grad,Centar,98,,DA,,DA,Stara gradnja,271000,44.8158,20.4602,0.010962207806823885,2.0
9477,85080,Prodaja,Stan,4,6,6,0,CG,Beograd,Opština Stari grad,Gundulićev venac,166,DA,DA,DA,DA,Novogradnja,490000,44.8202,20.4693,0.017062825088478836,1.0
9483,85086,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Čukarica,Golf,78,,DA,,DA,Stara gradnja,140000,44.7702,20.4197,0.06280652832309759,2.0
9496,85106,Prodaja,Stan,3,8,6,0,CG,Beograd,Opština Novi Beograd,Dr Ivana Ribara,68,,,,DA,Stara gradnja,140000,44.800687,20.367627,0.08803413484552572,2.0
9500,85113,Prodaja,Stan,4,1,1,0,EG,Beograd,Opština Rakovica,Miljakovac,70,DA,DA,,,Novogradnja,63000,44.731117,20.471694,0.09453143776014857,1.0
9501,85114,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Novi Beograd,Blok 30 (B92),69,,DA,,DA,Stara gradnja,145000,44.819691,20.417954,0.034877175874774215,2.0
9502,85115,Prodaja,Stan,2,4,3,0,,Beograd,Opština Čukarica,Banovo brdo,45,DA,DA,DA,DA,Novogradnja,99000,44.779261,20.409472,0.06192615848734938,1.0
9505,85119,Prodaja,Stan,5,3,0,0,EG,Beograd,Opština Novi Beograd,Ledine,137,,DA,DA,,Novogradnja,90000,44.802094,20.344491,0.11024688257270589,1.0
9506,85120,Prodaja,Stan,2,3,0,0,TA,Beograd,Opština Rakovica,Miljakovac,60,DA,DA,,,Stara gradnja,65000,44.748611,20.450425,0.07512049351542383,2.0
9509,85124,Prodaja,Stan,1,8,8,0,CG,Beograd,Opština Novi Beograd,Fontana,32,DA,DA,,DA,Stara gradnja,73900,44.823457,20.410194,0.042406696228307846,2.0
9510,85125,Prodaja,Stan,3,2,2,0,EG,Beograd,Opština Novi Beograd,Ledine,67,DA,DA,DA,,Novogradnja,90500,44.7997,20.3283,0.12659577402109617,1.0
9514,85130,Prodaja,Stan,2,6,2,0,TA,Beograd,Opština Savski venac,Kraljice Natalije,50,,DA,,DA,Stara gradnja,118000,44.811039,20.459508,0.014422946474282715,2.0
9516,85133,Prodaja,Stan,1,3,0,0,EG,Beograd,Opština Zvezdara,Lion,30,,,,,Stara gradnja,65000,44.799663,20.491249,0.04551398213736032,2.0
9519,85140,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Zvezdara,Đeram pijaca,79,,DA,DA,DA,Novogradnja,179000,44.799728,20.48628,0.04134004334782502,1.0
9522,85145,Prodaja,Stan,4,4,1,0,,Beograd,Opština Voždovac,Hotel M,112,DA,DA,DA,DA,Novogradnja,325000,44.769,20.4779,0.06026757005223046,1.0
9524,85149,Prodaja,Stan,2,2,2,0,Podno,Beograd,Opština Zemun,Gornji grad,58,,,,,Novogradnja,100600,44.8509,20.388,0.07009279563549921,1.0
9530,85156,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Čukarica,Filmski grad,78,,,DA,DA,Stara gradnja,100000,44.748117,20.428766,0.07925181035787321,2.0
9532,85159,Prodaja,Stan,1,5,5,0,TA,Beograd,Opština Stari grad,Centar,27,,,,DA,Novogradnja,84000,44.821744,20.455414,0.0034270296176140175,1.0
9534,85161,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Novi Beograd,Fontana,65,,DA,DA,,Stara gradnja,98000,44.8269,20.4031,0.04960332650135658,2.0
9535,85162,Prodaja,Stan,5,5,4,0,CG,Beograd,Opština Vračar,Karađorđev park,177,,DA,DA,DA,Novogradnja,560000,44.794414,20.466822,0.03255664417595813,1.0
9537,85165,Prodaja,Stan,3,4,1,0,CG,Beograd,Opština Stari grad,Dorćol,85,DA,DA,DA,DA,Novogradnja,164888,44.824177,20.462862,0.01027308001526391,1.0
9539,85168,Prodaja,Stan,3,0,2,0,CG,Beograd,Opština Savski venac,Gavrila Principa,73,,DA,DA,DA,Stara gradnja,143000,44.813699,20.454022,0.010101588241462144,2.0
9541,85170,Prodaja,Stan,1,4,4,0,EG,Beograd,Opština Zvezdara,Kluz,25,DA,DA,,,Novogradnja,37888,44.78418,20.524945,0.08243560774932175,1.0
9543,85172,Prodaja,Stan,1,0,0,0,CG,Beograd,Opština Rakovica,Kanarevo brdo,22,DA,,,,Stara gradnja,19500,44.752508,20.449146,0.07127573907018084,2.0
9545,85174,Prodaja,Stan,1,4,3,0,Norveški radijatori,Beograd,Opština Stari grad,Obilićev venac,18,,DA,,,Stara gradnja,56000,44.816149,20.457349,0.008920235535006597,2.0
9547,85177,Prodaja,Stan,4,7,7,0,CG,Beograd,Opština Novi Beograd,Blok 29,108,,DA,DA,DA,Stara gradnja,204000,44.8175,20.414,0.039094756681681865,2.0
9548,85178,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Stari grad,Centar,95,,DA,,DA,Stara gradnja,310000,44.817154,20.458755,0.008985217916110788,2.0
9549,85179,Prodaja,Stan,2,6,6,0,CG,Beograd,Opština Savski venac,Centar,64,,DA,DA,DA,Stara gradnja,150000,44.814063,20.454139,0.009759113176928512,2.0
9550,85180,Prodaja,Stan,2,3,1,0,EG,Beograd,Opština Savski venac,Dedinje,70,DA,DA,DA,,Novogradnja,178000,44.762502,20.45526,0.06125578180058228,1.0
9551,85181,Prodaja,Stan,5,2,0,0,EG,Beograd,Opština Rakovica,Petlovo brdo,111,DA,DA,,,Stara gradnja,85000,44.724462,20.424346,0.10318172880893191,2.0
9552,85182,Prodaja,Stan,3,3,3,0,TA,Beograd,Opština Palilula,Profesorska kolonija,85,,DA,DA,,Stara gradnja,137000,44.814799,20.482595,0.03128782232754465,2.0
9553,85183,Prodaja,Stan,2,4,4,0,EG,Beograd,Opština Savski venac,Humska,49,,,DA,DA,Novogradnja,93100,44.7903,20.460763,0.03438305642318635,1.0
9554,85184,Prodaja,Stan,4,1,0,0,EG,Beograd,Opština Rakovica,Petlovo brdo,80,,DA,DA,,Stara gradnja,85000,44.72156,20.419919,0.1072409779934945,2.0
9555,85189,Prodaja,Stan,3,6,6,0,CG,Beograd,Opština Zvezdara,Cvetkova pijaca,100,DA,DA,DA,DA,Novogradnja,192500,44.791626,20.49907,0.0564641689569592,1.0
9557,85191,Prodaja,Stan,3,3,1,0,EG,Beograd,Opština Voždovac,Lekino brdo,70,,,DA,DA,Novogradnja,140000,44.787499,20.481767,0.04648899106240593,1.0
9558,85192,Prodaja,Stan,2,11,5,0,CG,Beograd,Opština Zemun,Save Kovačevića,61,DA,DA,,DA,Stara gradnja,88000,44.844,20.392,0.0639097019238868,2.0
9559,85193,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Novi Beograd,Tošin bunar,51,DA,DA,DA,DA,Novogradnja,112000,44.8257,20.3978,0.054836484205317185,1.0
9560,85194,Prodaja,Stan,3,6,1,0,CG,Beograd,Opština Novi Beograd,Arena,92,DA,DA,DA,DA,Novogradnja,215000,44.815356,20.416834,0.036726408645550074,1.0
9561,85196,Prodaja,Stan,4,6,4,0,CG,Beograd,Opština Novi Beograd,Blok 29,123,DA,DA,DA,DA,Novogradnja,280000,44.816136,20.418859,0.03457844960376295,1.0
9562,85198,Prodaja,Stan,4,5,5,0,CG,Beograd,Opština Rakovica,Miljakovac,94,,DA,,DA,Novogradnja,94000,44.744357,20.454988,0.07937892789021679,1.0
9563,85199,Prodaja,Stan,2,6,3,0,CG,Beograd,Opština Novi Beograd,Blok 29,46,DA,DA,DA,DA,Novogradnja,119000,44.814591,20.417143,0.036608369671430455,1.0
9564,85201,Prodaja,Stan,2,4,4,0,,Beograd,Opština Stari grad,Skadarlija,54,,DA,DA,,Stara gradnja,160000,44.8179,20.4644,0.013148383931116014,2.0
9566,85203,Prodaja,Stan,3,3,3,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 1,120,,DA,DA,,Stara gradnja,254900,44.819317,20.386005,0.0667390793613455,2.0
9567,85204,Prodaja,Stan,3,30,20,0,CG,Beograd,Opština Novi Beograd,Blok 33,70,,DA,,DA,Stara gradnja,100000,44.820401,20.406379,0.046338582649882165,2.0
9568,85205,Prodaja,Stan,4,3,3,0,CG,Beograd,Opština Zvezdara,Lion,160,DA,DA,DA,DA,Novogradnja,390000,44.7971,20.4974,0.052101823384599316,1.0
9569,85206,Prodaja,Stan,4,2,1,0,CG,Beograd,Opština Stari grad,Centar,103,,DA,DA,,Stara gradnja,319000,44.818223,20.462451,0.01127119026545168,2.0
9570,85207,Prodaja,Stan,3,3,2,0,EG,Beograd,Opština Vračar,SC Vračar,63,,DA,DA,,Novogradnja,148000,44.793013,20.48676,0.04591946830049341,1.0
9573,85212,Prodaja,Stan,4,2,0,0,EG,Beograd,Opština Zemun,Centar,119,,DA,,,Stara gradnja,235000,44.843713,20.410755,0.04638452537215219,2.0
9574,85213,Prodaja,Stan,2,7,7,0,TA,Beograd,Opština Čukarica,Žarkovo,28,,,,,Stara gradnja,29000,44.753462,20.410448,0.08191561357885686,2.0
9575,85214,Prodaja,Stan,4,3,1,0,Toplotne pumpe,Beograd,Opština Savski venac,Dedinje,113,DA,,DA,DA,Novogradnja,380000,44.760813,20.463043,0.06374818442905185,1.0
9576,85215,Prodaja,Stan,3,2,2,0,EG,Beograd,Opština Palilula,Karaburma,62,DA,DA,DA,,Stara gradnja,98000,44.8088,20.5147,0.06386250856332099,2.0
9577,85216,Prodaja,Stan,2,7,6,0,CG,Beograd,Opština Zemun,Donji grad,41,,DA,,DA,Novogradnja,117000,44.8385,20.4059,0.0489890804159473,1.0
9578,85218,Prodaja,Stan,2,7,3,0,CG,Beograd,Opština Zemun,Donji grad,41,,DA,,DA,Novogradnja,114800,44.8384,20.4058,0.04905435760460055,1.0
9579,85219,Prodaja,Stan,2,5,0,0,EG,Beograd,Opština Zvezdara,Dimitrija Tucovića,40,,DA,,DA,Novogradnja,56000,44.804453,20.490827,0.04279895487041633,1.0
9580,85220,Prodaja,Stan,2,5,0,0,CG,Beograd,Opština Zvezdara,Mirijevo,58,,DA,,DA,Stara gradnja,84900,44.7917,20.5382,0.09138577569841018,2.0
9582,85222,Prodaja,Stan,4,3,1,0,Gas,Beograd,Opština Savski venac,Dedinje,108,,,DA,DA,Novogradnja,280000,44.7661,20.4575,0.05780804442290087,1.0
9583,85223,Prodaja,Stan,2,0,0,0,TA,Beograd,Opština Palilula,Padinska skela,51,,DA,,,Stara gradnja,17000,44.9753,20.3586,0.1783775770661735,2.0
9584,85225,Prodaja,Stan,3,6,4,0,,Beograd,Opština Novi Beograd,Blok 2,54,DA,DA,,,Stara gradnja,126000,44.8326,20.4075,0.045969772677272175,2.0
9585,85226,Prodaja,Stan,4,3,2,0,Gas,Beograd,Opština Savski venac,Dedinje,106,,,DA,DA,Novogradnja,280000,44.7661,20.4575,0.05780804442290087,1.0
9586,85227,Prodaja,Stan,3,6,3,0,,Beograd,Opština Stari grad,Dorćol,65,,,DA,DA,Novogradnja,190000,44.8179,20.4744,0.022558368735348784,1.0
9587,85228,Prodaja,Stan,3,3,2,0,CG,Beograd,Opština Zvezdara,Mirijevo,69,DA,,DA,,Stara gradnja,53000,44.78,20.537,0.09504235897745743,2.0
9588,85229,Prodaja,Stan,3,3,0,0,Gas,Beograd,Opština Savski venac,Dedinje,78,,,DA,DA,Novogradnja,215000,44.7661,20.4575,0.05780804442290087,1.0
9589,85233,Prodaja,Stan,4,2,2,0,Gas,Beograd,Opština Savski venac,Dedinje,160,DA,DA,DA,,Novogradnja,339000,44.772482,20.457377,0.051440288228202964,1.0
9590,85234,Prodaja,Stan,3,5,0,0,,Beograd,Opština Palilula,Borča,52,,,DA,DA,Novogradnja,51400,44.878285,20.46578,0.05615366973760049,1.0
9592,85238,Prodaja,Stan,3,5,1,0,TA,Beograd,Opština Palilula,Profesorska kolonija,72,DA,DA,DA,,Stara gradnja,170000,44.81295,20.479634,0.02909294856146517,2.0
9593,85239,Prodaja,Stan,4,3,2,0,CG,Beograd,Opština Vračar,Kalenić pijaca,137,,DA,,,Stara gradnja,499000,44.8849,20.5323,0.10048646675050216,2.0
9594,85240,Prodaja,Stan,4,4,4,0,Gas,Beograd,Opština Čukarica,Žarkovo,75,,,DA,,Stara gradnja,83000,44.7647,20.4147,0.07012424687653038,2.0
9595,85245,Prodaja,Stan,5,3,3,0,CG,Beograd,Opština Zemun,Centar,104,,DA,,,Stara gradnja,165000,44.8433,20.4099,0.04698350774473823,2.0
9596,85246,Prodaja,Stan,5,3,3,0,CG,Beograd,Opština Zemun,Donji grad,104,,DA,,,Stara gradnja,165000,44.8433,20.4099,0.04698350774473823,2.0
9597,85247,Prodaja,Stan,4,7,7,0,,Beograd,Opština Novi Beograd,Dr Ivana Ribara,88,,DA,DA,DA,Stara gradnja,139900,44.8013,20.3676,0.08790199087620458,2.0
9598,85248,Prodaja,Stan,4,8,7,0,CG,Beograd,Opština Savski venac,Centar,106,,DA,DA,DA,Stara gradnja,185000,44.8043,20.4597,0.020658412330094314,2.0
9599,85249,Prodaja,Stan,4,14,11,0,CG,Beograd,Opština Novi Beograd,Blok 37a,95,,DA,DA,,Stara gradnja,135000,44.8203,20.4007,0.052011248783315873,2.0
9600,85251,Prodaja,Stan,5,5,5,0,CG,Beograd,Opština Novi Beograd,Arena,152,DA,DA,DA,DA,Stara gradnja,210000,44.8118,20.4167,0.03782089369647703,2.0
9601,85252,Prodaja,Stan,3,3,0,0,EG,Beograd,Opština Zvezdara,Cvetkova pijaca,71,,DA,DA,DA,Novogradnja,118000,44.7917,20.5019,0.0587749096128621,1.0
9602,85253,Prodaja,Stan,4,8,7,0,CG,Beograd,Opština Savski venac,Klinički centar,106,,DA,DA,DA,Stara gradnja,185000,44.8043,20.4597,0.020658412330094314,2.0
9603,85254,Prodaja,Stan,2,5,2,0,Norveški radijatori,Beograd,Opština Palilula,Karaburma,63,,DA,DA,,Stara gradnja,77000,44.808529,20.518147,0.06727977742234212,2.0
9604,85256,Prodaja,Stan,4,10,3,0,CG,Beograd,Opština Novi Beograd,Blok 63,93,,DA,DA,,Stara gradnja,139000,44.8038,20.3708,0.08418580640464395,2.0
9605,85260,Prodaja,Stan,2,5,2,0,EG,Beograd,Opština Zvezdara,Mirijevo,49,DA,,DA,DA,Novogradnja,61250,44.795144,20.534816,0.08703399216398115,1.0
9606,85262,Prodaja,Stan,4,3,0,0,EG,Beograd,Opština Zemun,Save Kovačevića,115,,DA,,,Novogradnja,195000,44.843093,20.388617,0.06685740600711396,1.0
9607,85263,Prodaja,Stan,3,2,0,0,EG,Beograd,Opština Zemun,Cara Dušana,87,DA,DA,,,Novogradnja,129900,44.844368,20.399994,0.05652041631127738,1.0
9608,85265,Prodaja,Stan,5,3,3,0,CG,Beograd,Opština Zvezdara,Lion,160,DA,DA,,DA,Novogradnja,390000,44.7974,20.4964,0.05108943139241262,1.0
9609,85268,Prodaja,Stan,4,5,3,0,CG,Beograd,Opština Voždovac,Autokomanda,124,DA,,DA,DA,Novogradnja,248000,44.785872,20.468285,0.040950907303750804,1.0
9610,85269,Prodaja,Stan,3,3,0,0,EG,Beograd,Opština Zvezdara,Gradska bolnica,82,,DA,DA,,Stara gradnja,115000,44.798201,20.500378,0.05415659041151199,2.0
9611,85271,Prodaja,Stan,2,2,2,0,TA,Beograd,Opština Zemun,Retenzija,52,DA,DA,,,Stara gradnja,84000,44.8386,20.4078,0.04721281605665769,2.0
9612,85272,Prodaja,Stan,2,4,4,0,CG,Beograd,Opština Vračar,Gospodara Vučića,59,DA,,DA,DA,Novogradnja,98225,44.792413,20.485818,0.04563235576868457,1.0
9613,85273,Prodaja,Stan,3,4,0,0,EG,Beograd,Opština Zvezdara,Đeram pijaca,64,DA,DA,DA,DA,Novogradnja,125000,44.8015,20.486,0.040104862548078234,1.0
9614,85274,Prodaja,Stan,4,2,2,0,CG,Beograd,Opština Zvezdara,Vukov Spomenik,113,,DA,DA,,Novogradnja,195000,44.8053,20.4987,0.049636377788874884,1.0
9616,85279,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Stari grad,Dorćol,41,,DA,,,Stara gradnja,110000,44.823,20.462,0.00942602779541794,2.0
9617,85280,Prodaja,Stan,3,17,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,103,,,,DA,Novogradnja,397888,44.808699,20.450099,0.015208057140875959,1.0
9618,85281,Prodaja,Stan,2,5,0,0,CG,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,50,,DA,,DA,Stara gradnja,110000,44.803085,20.481476,0.03547959414931341,2.0
9619,85282,Prodaja,Stan,4,3,1,0,CG,Beograd,Opština Voždovac,Hotel M,79,,DA,DA,,Stara gradnja,175000,44.7672,20.4772,0.061623128774835424,2.0
9620,85283,Prodaja,Stan,2,3,1,0,EG,Beograd,Opština Voždovac,Autokomanda,44,,DA,DA,DA,Novogradnja,85000,44.7923,20.4631,0.03310906220357685,1.0
9621,85284,Prodaja,Stan,3,3,1,0,EG,Beograd,Opština Voždovac,Autokomanda,71,,DA,DA,DA,Novogradnja,135510,44.7877,20.4659,0.038378249048127824,1.0
9622,85285,Prodaja,Stan,4,5,1,0,EG,Beograd,Opština Vračar,Neimar,84,,,DA,DA,Novogradnja,194000,44.792419,20.475021,0.03848638982809448,1.0
9623,85286,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Novi Beograd,Hotel Jugoslavija,62,,DA,,,Stara gradnja,118000,44.827603,20.41484,0.03796117765559848,2.0
9624,85287,Prodaja,Stan,2,5,5,0,CG,Beograd,Opština Stari grad,Centar,33,,DA,,DA,Stara gradnja,91000,44.815131,20.464046,0.014298205376899926,2.0
9626,85290,Prodaja,Stan,3,3,2,0,EG,Beograd,Opština Voždovac,Centar,71,,DA,,,Novogradnja,140000,44.7847,20.4775,0.04627104926409229,1.0
9627,85291,Prodaja,Stan,4,7,7,0,EG,Beograd,Opština Vračar,Slavija,89,DA,DA,DA,DA,Stara gradnja,196000,44.8049,20.4689,0.024882323042674116,2.0
9628,85292,Prodaja,Stan,2,23,22,0,CG,Beograd,Opština Savski venac,Beograd na vodi,56,,DA,DA,DA,Novogradnja,186888,44.806883,20.450445,0.016954513086494566,1.0
9629,85293,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Vračar,Kalenić pijaca,115,DA,DA,DA,DA,Stara gradnja,320000,44.802034,20.478837,0.03402639747313919,2.0
9631,85296,Prodaja,Stan,4,2,1,0,CG,Beograd,Opština Zemun,Centar,101,DA,DA,,,Stara gradnja,235000,44.8391,20.4123,0.043142206712222665,2.0
9632,85299,Prodaja,Stan,1,4,2,0,CG,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),48,,DA,DA,,Stara gradnja,88900,44.7943,20.3759,0.08214164595380334,2.0
9633,85300,Prodaja,Stan,3,7,1,0,CG,Beograd,Opština Palilula,Borča,75,,DA,DA,DA,Stara gradnja,69000,44.8753,20.4488,0.05173973328110678,2.0
9634,85301,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Stari grad,Terazije,100,,DA,,,Stara gradnja,279900,44.811671,20.461887,0.015196881588014657,2.0
9636,85303,Prodaja,Stan,4,5,4,0,Kaljeva peć,Beograd,Opština Vračar,Kalenić pijaca,90,,DA,,,Stara gradnja,170000,44.7956,20.4778,0.037744536028411026,2.0
9637,85304,Prodaja,Stan,3,4,0,0,Norveški radijatori,Beograd,Opština Zvezdara,Mirijevo,55,,DA,,DA,Novogradnja,73000,44.794844,20.525685,0.07857535212138801,1.0
9638,85305,Prodaja,Stan,4,8,1,0,CG,Beograd,Opština Voždovac,Banjica,90,DA,,DA,DA,Stara gradnja,125000,44.756268,20.477296,0.07181202573385907,2.0
9639,85306,Prodaja,Stan,2,4,0,0,TA,Beograd,Opština Palilula,Padinska skela,55,DA,DA,,,Stara gradnja,39000,44.94,20.4303,0.11841866406947424,2.0
9640,85307,Prodaja,Stan,4,11,3,0,CG,Beograd,Opština Novi Beograd,Blok 30 (B92),93,,DA,,DA,Stara gradnja,224900,44.8194,20.4153,0.03754703716673456,2.0
9643,85310,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Čukarica,Železnik,74,,DA,,,Stara gradnja,76500,44.730658,20.377999,0.11925654265071138,2.0
9646,85314,Prodaja,Stan,3,4,3,0,TA,Beograd,Opština Stari grad,Centar,71,,DA,,,Stara gradnja,140000,44.820819,20.467459,0.015135720729454892,2.0
9648,85317,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Vračar,Hram svetog Save,42,,DA,DA,DA,Novogradnja,128000,44.797231,20.471269,0.03239042330690166,1.0
9649,85318,Prodaja,Stan,2,3,0,0,EG,Beograd,Opština Zvezdara,Vukov Spomenik,33,,DA,,,Stara gradnja,56000,44.8036,20.4825,0.03602804463192605,2.0
9650,85320,Prodaja,Stan,4,4,4,0,Gas,Beograd,Opština Čukarica,Žarkovo,75,,,DA,,Novogradnja,83000,44.765,20.415,0.06970975541486496,1.0
9651,85321,Prodaja,Stan,5,8,7,0,CG,Beograd,Opština Vračar,Crveni krst,191,,DA,DA,DA,Stara gradnja,298000,44.7959,20.4865,0.043841190677260305,2.0
9654,85324,Prodaja,Stan,2,3,3,0,EG,Beograd,Opština Zemun,Batajnica,57,DA,DA,,,Novogradnja,53900,44.898,20.299,0.17062663918626655,1.0
9655,85326,Prodaja,Stan,3,2,1,0,CG,Beograd,Opština Stari grad,Knez Mihailova,70,DA,DA,DA,,Stara gradnja,209000,44.817746,20.453491,0.0060202987467426125,2.0
9656,85327,Prodaja,Stan,2,2,2,0,EG,Beograd,Opština Grocka,Grocka (mesto),55,DA,,DA,,Stara gradnja,29500,44.668793,20.712756,0.30278263322885557,2.0
9657,85328,Prodaja,Stan,2,4,2,0,CG,Beograd,Opština Voždovac,FON - Bilećka,41,DA,DA,DA,,Stara gradnja,106000,44.767059,20.479245,0.06259519874558919,2.0
9658,85329,Prodaja,Stan,3,21,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,DA,,DA,DA,Novogradnja,220888,44.810948,20.450468,0.012928995629977309,1.0
9659,85330,Prodaja,Stan,3,4,1,0,CG,Beograd,Opština Zvezdara,Depo,86,,DA,DA,DA,Novogradnja,197800,44.797314,20.489045,0.04499398872071862,1.0
9660,85331,Prodaja,Stan,4,2,1,0,CG,Beograd,Opština Savski venac,Dedinje,99,DA,DA,DA,,Novogradnja,299000,44.76446,20.458349,0.05951830475576642,1.0
9661,85332,Prodaja,Stan,2,3,2,0,TA,Beograd,Opština Voždovac,Lekino brdo,60,,DA,DA,,Stara gradnja,97000,44.789822,20.484065,0.046235972023957086,2.0
9662,85334,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Zvezdara,Učiteljsko naselje,78,DA,DA,DA,,Novogradnja,92400,44.783967,20.519227,0.07757492132126519,1.0
9663,85335,Prodaja,Stan,4,5,2,0,EG,Beograd,Opština Palilula,Tašmajdan,140,DA,DA,DA,DA,Novogradnja,560000,44.811039,20.472226,0.02335553033009501,1.0
9664,85336,Prodaja,Stan,2,7,2,0,CG,Beograd,Opština Voždovac,Trošarina,40,,,,,Novogradnja,88270,44.760645,20.484377,0.07060956559844137,1.0
9665,85337,Prodaja,Stan,1,5,5,0,CG,Beograd,Opština Vračar,Krunska,25,,DA,DA,DA,Stara gradnja,68000,44.806274,20.468664,0.023700581680625814,2.0
9666,85338,Prodaja,Stan,2,4,0,0,EG,Beograd,Opština Savski venac,Dedinje,46,DA,DA,DA,,Novogradnja,92000,44.768563,20.45821,0.05542166425686104,1.0
9667,85339,Prodaja,Stan,3,5,5,0,TA,Beograd,Opština Stari grad,Centar,84,,DA,,DA,Novogradnja,259900,44.821192,20.456141,0.004339210181586427,1.0
9668,85340,Prodaja,Stan,2,8,0,0,EG,Beograd,Opština Stari grad,Dorćol,46,,DA,,DA,Stara gradnja,77000,44.827691,20.459995,0.008403219978078505,2.0
9669,85342,Prodaja,Stan,3,12,6,0,CG,Beograd,Opština Novi Beograd,Blok 67a (A blok),95,,,DA,DA,Novogradnja,299000,44.805003,20.400429,0.05542013217234555,1.0
9670,85343,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Stari grad,Trg Republike,87,,DA,DA,DA,Stara gradnja,219000,44.816649,20.462635,0.012264494526886442,2.0
9671,85345,Prodaja,Stan,4,2,1,0,Gas,Beograd,Opština Savski venac,Dedinje,118,,DA,DA,,Novogradnja,224000,44.76335,20.459471,0.06073988097617549,1.0
9672,85346,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Rakovica,Petlovo brdo,66,,DA,,,Stara gradnja,70000,44.723855,20.425198,0.1035369191593043,2.0
9673,85348,Prodaja,Stan,3,2,1,0,EG,Beograd,Opština Stari grad,Centar,67,,DA,,,Stara gradnja,220000,44.815463,20.466472,0.016133212730265394,2.0
9675,85351,Prodaja,Stan,3,7,2,0,EG,Beograd,Opština Čukarica,Čukarička padina,84,,DA,DA,DA,Stara gradnja,145000,44.777524,20.405714,0.06580668637760381,2.0
9676,85353,Prodaja,Stan,2,6,6,0,CG,Beograd,Opština Savski venac,Sarajevska,90,,DA,DA,DA,Stara gradnja,190000,44.804189,20.45554,0.01973126252929719,2.0
9677,85354,Prodaja,Stan,1,2,0,0,EG,Beograd,Opština Rakovica,Petlovo brdo,30,,DA,,,Stara gradnja,36000,44.7226,20.4236,0.10517704122098359,2.0
9678,85355,Prodaja,Stan,3,12,5,0,CG,Beograd,Opština Voždovac,Banjica,67,DA,DA,,DA,Stara gradnja,99000,44.7543,20.4772,0.07363097174423416,2.0
9679,85356,Prodaja,Stan,2,4,3,0,CG,Beograd,Opština Vračar,Hram svetog Save,70,DA,DA,DA,,Novogradnja,219000,44.798,20.4691,0.030540792393126383,1.0
9680,85357,Prodaja,Stan,3,8,4,0,CG,Beograd,Opština Novi Beograd,Stari Merkator,68,,DA,,DA,Stara gradnja,140000,44.82935,20.408337,0.04462214325870088,2.0
9681,85358,Prodaja,Stan,3,5,4,0,Gas,Beograd,Opština Čukarica,Žarkovo,68,,,DA,,Stara gradnja,99000,44.758024,20.420787,0.0729753653296811,2.0
9682,85359,Prodaja,Stan,3,5,4,0,EG,Beograd,Opština Savski venac,Centar,92,,DA,DA,DA,Stara gradnja,178000,44.807744,20.461195,0.01812368508334004,2.0
9683,85361,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Voždovac,Konjarnik,81,,DA,DA,DA,Stara gradnja,128000,44.784318,20.507401,0.06748400940223097,2.0
9684,85362,Prodaja,Stan,2,5,4,0,EG,Beograd,Opština Savski venac,Palata pravde,80,,DA,DA,DA,Novogradnja,148000,44.806231,20.455407,0.017693083676968133,1.0
9685,85364,Prodaja,Stan,4,3,2,0,EG,Beograd,Opština Zemun,Ćukovac,114,,DA,DA,,Novogradnja,200000,44.8461,20.4036,0.05387726793370131,1.0
9686,85365,Prodaja,Stan,2,3,3,0,CG,Beograd,Opština Stari grad,Knez Mihailova,77,,DA,,DA,Stara gradnja,195000,44.82,20.454,0.0039560080889725025,2.0
9687,85366,Prodaja,Stan,3,30,20,0,CG,Beograd,Opština Novi Beograd,Blok 33,70,,DA,,DA,Stara gradnja,102000,44.820189,20.404647,0.04808136156557957,2.0
9688,85368,Prodaja,Stan,3,5,3,0,CG,Beograd,Opština Stari grad,Obilićev venac,71,,DA,DA,,Stara gradnja,170000,44.814726,20.458426,0.010699296799324003,2.0
9689,85369,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Rakovica,Centar,62,,,DA,DA,Stara gradnja,71000,44.744434,20.437383,0.08071341799850033,2.0
